id,age,income,tenure,district,profit_99,online_99,billpay_99,profit_00,online_00,billpay_00
18958,6,4,4.5,1200,1,0,0,-24,0,0
18959,4,5,8.08,1100,-14,0,0,,,
18960,3,6,15.5,1200,-15,0,0,-5,0,0
18961,7,2,29.75,1200,73,0,0,88,0,0
18962,4,8,0.83,1200,318,0,0,285,0,0
18963,2,5,8.16,1200,217,1,0,203,0,0
18964,3,7,10.41,1200,2,0,0,-46,0,0
18965,3,5,7.41,1200,342,1,0,141,0,0
18966,7,8,3.91,1200,-93,0,0,38,0,0
18967,,3,3.16,1200,-36,0,0,4,0,0
18968,,,1.75,1200,-67,0,0,-33,0,0
18969,2,7,5.66,1200,-128,0,0,-191,0,0
18970,7,4,26.66,1200,43,0,0,57,0,0
18971,2,8,6.58,1200,97,1,0,440,1,0
18972,7,3,22.91,1200,38,0,0,110,0,0
18973,4,9,23.58,1200,189,0,0,218,0,0
18974,6,7,8.16,1200,263,0,0,110,0,0
18975,,,22.33,1100,-38,0,0,-38,0,0
18976,4,6,7.08,1200,41,0,0,20,0,0
18977,,,1.91,1200,-49,0,0,-94,0,0
18978,3,3,8.66,1300,-39,0,0,-83,0,0
18979,2,6,19,1200,116,0,0,113,0,0
18980,,,26.16,1200,-87,0,0,,,
18981,7,7,25.16,1200,0,0,0,-54,0,0
18982,,,15.75,1200,-70,0,0,-44,0,0
18983,4,1,25.16,1300,7,0,0,46,0,0
18984,4,9,15.5,1200,-135,0,0,-1,0,0
18985,,,1.83,1200,1057,0,0,409,1,0
18986,3,9,17.66,1200,-27,0,0,390,1,0
18987,3,6,6.91,1200,-81,0,0,48,0,0
18988,7,7,11,1200,-43,0,0,-1,0,0
18989,4,7,8.83,1200,274,1,0,535,1,0
18990,1,6,4.58,1200,-47,0,0,134,0,0
18991,4,6,6.33,1300,233,0,0,12,0,0
18992,7,2,27.58,1200,318,0,0,324,0,0
18993,,,2.66,1200,-8,0,0,,,
18994,4,9,10.41,1200,-35,1,0,-21,1,1
18995,4,5,24,1300,388,0,0,491,0,0
18996,,,28.41,1200,681,0,0,643,0,0
18997,6,6,11.08,1300,201,0,0,160,0,0
18998,3,3,10.66,1200,208,0,0,2,0,0
18999,4,7,3.58,1200,170,0,0,128,0,0
19000,6,6,31.58,1100,1356,0,0,1627,0,0
19001,2,1,7.41,1100,-1,0,0,-2,0,0
19002,4,9,17.08,1200,586,0,0,779,1,0
19003,4,9,0.83,1200,905,0,0,682,0,0
19004,4,4,16.5,1300,-73,0,0,-96,0,0
19005,3,7,7.66,1200,-25,0,0,-27,0,0
19006,3,7,13,1200,113,0,0,225,0,0
19007,2,6,5.08,1200,692,0,0,779,0,0
19008,3,8,1.75,1200,-38,0,0,7,0,0
19009,7,6,14.58,1200,48,0,0,-14,0,0
19010,4,5,4.5,1300,24,0,0,-104,0,0
19011,3,4,3.25,1200,-71,0,0,-97,0,0
19012,3,9,20.16,1200,126,0,0,551,0,0
19013,4,6,23.66,1200,-32,0,0,30,0,0
19014,5,4,24.75,1200,231,0,0,210,0,0
19015,4,6,7.41,1200,239,0,0,,,
19016,4,6,5,1200,275,1,0,555,1,0
19017,6,5,9.5,1200,-90,0,0,259,1,0
19018,3,7,10.16,1200,468,0,0,402,0,0
19019,5,4,2.25,1300,-76,0,0,-6,1,0
19020,4,7,14.66,1200,-78,0,0,-62,0,0
19021,3,6,11.91,1200,288,0,0,319,0,0
19022,,,8.16,1200,118,0,0,,,
19023,4,6,1.58,1300,-17,0,0,-54,0,0
19024,5,9,16.25,1200,445,0,0,226,0,0
19025,4,6,15.41,1200,36,1,0,-4,1,0
19026,7,4,1.41,1300,195,0,0,20,0,0
19027,3,9,14.91,1200,80,0,0,146,0,0
19028,,,8.33,1200,-21,0,0,,,
19029,2,1,7.66,1300,61,0,0,145,0,0
19030,5,9,13.08,1200,76,1,0,665,1,0
19031,1,5,2.66,1100,25,0,0,,,
19032,4,6,1.41,1200,-39,0,0,,,
19033,6,3,14.66,1200,39,0,0,543,1,0
19034,,,8,1200,-27,0,0,,,
19035,7,4,5.91,1300,200,0,0,29,0,0
19036,,,1.83,1200,-32,0,0,-32,0,0
19037,3,3,9.75,1200,22,0,0,,,
19038,,,2,1100,47,0,0,,,
19039,4,9,15.16,1200,86,0,0,119,0,0
19040,3,5,14.58,1200,128,0,0,142,0,0
19041,5,5,16.41,1200,-70,0,0,-57,0,0
19042,3,6,1.08,1200,-2,0,0,-44,1,0
19043,,,3.5,1200,99,1,0,402,1,0
19044,3,5,15.75,1200,55,0,0,31,0,0
19045,,,1.41,1200,61,0,0,,,
19046,,,6.91,1200,-2,0,0,,,
19047,1,8,2.58,1300,97,1,0,34,1,0
19048,,,0.41,1200,13,0,0,1,0,0
19049,4,9,2.08,1200,-18,0,0,-32,0,0
19050,4,6,4.75,1200,-46,0,0,-21,0,0
19051,,,1.5,1200,-60,0,0,-129,0,0
19052,6,5,4.16,1200,674,0,0,,,
19053,6,1,36.16,1100,224,0,0,116,0,0
19054,7,8,25.5,1200,28,0,0,86,0,0
19055,4,6,8.25,1200,515,0,0,558,0,0
19056,3,6,5.5,1200,41,0,0,29,0,0
19057,,,1.58,1200,22,0,0,,,
19058,,,5,1200,9,0,0,,,
19059,3,8,6.08,1200,49,0,0,-1,0,0
19060,4,6,2.5,1200,-27,0,0,,,
19061,3,1,2.66,1100,-16,1,0,-18,1,0
19062,4,6,12.5,1200,218,0,0,649,0,0
19063,,,1.33,1200,26,0,0,,,
19064,4,9,4.41,1200,314,0,0,371,0,0
19065,4,5,23.66,1200,353,0,0,492,1,0
19066,2,7,5,1200,11,0,0,,,
19067,3,9,4.41,1200,19,1,0,78,1,1
19068,6,3,8.58,1200,517,0,0,666,0,0
19069,3,4,6.5,1100,-31,0,0,1,0,0
19070,,,17.5,1200,-33,0,0,-30,0,0
19071,,,10.25,1200,645,0,0,278,0,0
19072,6,8,14.83,1200,91,0,0,94,0,0
19073,4,3,2.75,1200,-45,0,0,-156,0,0
19074,5,6,26.25,1100,134,0,0,118,0,0
19075,7,4,29.25,1100,-3,0,0,19,0,0
19076,,,29.91,1200,75,0,0,,,
19077,4,7,14.75,1200,-32,0,0,141,0,0
19078,3,3,6.5,1200,613,0,0,458,0,0
19079,4,6,11.33,1200,134,0,0,-27,0,0
19080,3,2,5.83,1200,38,0,0,-67,0,0
19081,4,6,15.91,1200,321,0,0,365,0,0
19082,4,3,16.66,1200,-7,0,0,-87,0,0
19083,,,10.25,1200,24,0,0,19,0,0
19084,3,4,22,1200,-146,0,0,-57,0,0
19085,2,4,7.5,1200,-51,0,0,-49,1,0
19086,3,3,11.08,1200,-41,0,0,19,0,0
19087,3,3,7.41,1200,-95,0,0,-95,0,0
19088,5,3,29.75,1200,-22,0,0,188,0,0
19089,,3,15.5,1300,81,0,0,137,0,0
19090,5,9,38.83,1200,512,0,0,850,0,0
19091,5,3,4.25,1200,29,0,0,37,0,0
19092,3,7,6.5,1100,110,0,0,309,1,0
19093,,,2.41,1200,159,0,0,7,0,0
19094,4,9,14.58,1200,-163,0,0,-150,0,0
19095,,,3.5,1200,-41,0,0,,,
19096,2,6,3,1200,-1,0,0,-38,0,0
19097,,,17.41,1300,-50,0,0,-32,0,0
19098,,,4.5,1200,0,1,0,-7,1,0
19099,4,4,6.75,1300,-50,0,0,-9,0,0
19100,3,7,7.41,1200,-9,0,0,9,0,0
19101,,,1.58,1200,-22,0,0,,,
19102,4,7,13.08,1200,3,0,0,,,
19103,3,6,7.58,1200,-29,0,0,-29,0,0
19104,5,5,1.33,1100,71,0,0,178,0,0
19105,4,6,23.16,1200,-12,1,1,-13,1,0
19106,,,18.16,1100,210,0,0,403,0,0
19107,,,2.58,1200,-6,1,0,-89,0,0
19108,7,3,4.75,1300,-7,0,0,8,0,0
19109,,,4.75,1200,-50,0,0,-77,0,0
19110,5,2,2.33,1200,-69,0,0,-70,0,0
19111,4,3,11.83,1100,-60,0,0,-68,0,0
19112,6,5,10.75,1200,-31,0,0,185,0,0
19113,2,,6.41,1200,-53,0,0,-149,0,0
19114,3,6,5.91,1200,130,0,0,84,0,0
19115,3,6,5.58,1200,126,0,0,635,0,0
19116,4,9,28.91,1200,137,0,0,254,0,0
19117,1,1,1.25,1100,11,0,0,-9,0,0
19118,4,6,6.25,1200,-63,0,0,-113,0,0
19119,3,6,4.25,1200,226,0,0,187,0,0
19120,7,4,23.41,1300,-92,0,0,11,0,0
19121,,,16.58,1100,141,0,0,,,
19122,4,7,8.66,1200,502,0,0,372,0,0
19123,7,1,0.66,1300,61,0,0,66,0,0
19124,7,5,17.5,1200,136,0,0,,,
19125,,,1.25,1200,-19,0,0,-17,0,0
19126,,,7.66,1200,211,0,0,234,0,0
19127,6,4,27,1200,471,0,0,132,0,0
19128,2,6,5.25,1200,224,0,0,215,0,0
19129,6,6,3.75,1200,-24,0,0,-38,0,0
19130,4,6,5.16,1200,-28,0,0,-65,0,0
19131,,,7.16,1200,-16,0,0,126,0,0
19132,3,,0.33,1200,126,0,0,287,0,0
19133,,,7.33,1200,-50,1,0,-77,1,0
19134,6,4,2.83,1100,0,0,0,21,0,0
19135,7,5,9.75,1300,23,0,0,40,0,0
19136,3,9,12.58,1200,45,0,0,105,0,0
19137,2,6,16.58,1200,465,0,0,433,0,0
19138,2,9,7.83,1200,574,0,0,328,0,0
19139,4,3,7.41,1200,91,0,0,68,0,0
19140,,,13.5,1200,82,0,0,178,1,0
19141,5,5,21.33,1200,-121,0,0,-112,0,0
19142,,,5.33,1200,-33,0,0,-85,1,0
19143,3,6,3.41,1200,-32,0,0,36,0,0
19144,1,6,2,1100,15,0,0,,,
19145,2,2,7.5,1300,13,0,0,233,1,0
19146,3,8,7.25,1200,12,0,0,12,0,0
19147,1,3,1.16,1100,13,0,0,-53,0,0
19148,4,9,11.58,1200,568,1,0,472,1,0
19149,7,2,8.58,1200,756,0,0,910,0,0
19150,6,7,26,1300,303,0,0,479,0,0
19151,3,6,6.58,1200,-118,0,0,-194,1,0
19152,7,5,30.66,1200,208,0,0,281,0,0
19153,7,3,37.66,1200,-87,0,0,4,1,0
19154,6,2,25.33,1300,-147,0,0,-145,0,0
19155,,,17.66,1200,424,0,0,171,0,0
19156,,,22.33,1200,454,0,0,,,
19157,,,23.08,1200,61,0,0,65,0,0
19158,4,3,6.25,1300,-26,0,0,-29,0,0
19159,3,6,8.83,1200,4,0,0,4,0,0
19160,,,5.41,1200,404,0,0,,,
19161,4,6,4.58,1300,182,0,0,268,0,0
19162,1,3,7,1200,-3,0,0,,,
19163,3,3,2.58,1200,334,1,1,303,1,0
19164,,,13.33,1200,-2,0,0,14,0,0
19165,5,6,23.33,1300,-108,0,0,104,0,0
19166,6,7,20.25,1200,1329,0,0,1140,0,0
19167,6,7,24.25,1200,549,0,0,609,0,0
19168,4,7,3.83,1200,106,0,0,215,0,0
19169,4,8,14.08,1200,-24,0,0,-67,0,0
19170,,,19.41,1200,173,0,0,,,
19171,2,3,4.58,1200,-15,0,0,-22,0,0
19172,,,3.16,1100,-13,0,0,25,0,0
19173,,,4.75,1200,-89,0,0,-70,0,0
19174,7,9,3.58,1200,-75,0,0,139,0,0
19175,2,1,7.5,1300,66,0,0,454,1,0
19176,,,6.83,1200,4,0,0,3,0,0
19177,5,7,9.66,1200,-16,0,0,14,0,0
19178,7,,0.83,1200,188,0,0,265,0,0
19179,3,5,7.41,1300,-70,0,0,-20,0,0
19180,2,3,4.25,1200,-31,0,0,-31,0,0
19181,2,6,8.58,1200,-30,0,0,1,0,0
19182,3,6,6.25,1200,40,0,0,15,0,0
19183,4,4,20.41,1200,62,0,0,123,0,0
19184,3,5,15.5,1200,68,0,0,-25,0,0
19185,5,1,6,1100,341,0,0,294,0,0
19186,,,7.5,1200,112,1,0,48,1,1
19187,,,1.58,1300,-46,0,0,,,
19188,6,5,6.08,1200,358,0,0,-122,0,0
19189,,,2.41,1300,-85,0,0,43,1,0
19190,6,7,11.25,1200,-80,0,0,-46,0,0
19191,3,9,16.66,1200,1429,0,0,1466,0,0
19192,3,8,2,1200,-2,0,0,-24,0,0
19193,,,2.41,1200,0,0,0,4,0,0
19194,,,4.66,1200,-65,0,0,,,
19195,2,8,6.41,1200,-150,0,0,157,0,0
19196,7,7,8.25,1200,13,0,0,-27,0,0
19197,5,9,21.91,1200,540,0,0,461,0,0
19198,3,6,9.58,1200,200,0,0,177,0,0
19199,2,3,2.33,1200,41,0,0,9,0,0
19200,,,22.25,1200,-6,1,0,104,1,0
19201,2,1,6.41,1100,-68,0,0,-47,0,0
19202,,,25.16,1300,96,0,0,465,0,0
19203,5,8,25.66,1100,919,0,0,1092,0,0
19204,5,6,16.16,1200,-1,0,0,14,0,0
19205,5,5,24.08,1200,-3,0,0,-2,0,0
19206,7,8,31.58,1200,-64,0,0,-89,0,0
19207,3,3,8.83,1200,-40,0,0,-62,0,0
19208,1,3,0.58,1200,-11,0,0,87,0,0
19209,5,6,7.75,1200,40,0,0,29,0,0
19210,1,9,11.41,1300,-85,0,0,-105,1,0
19211,,,8.75,1100,533,0,0,655,0,0
19212,4,4,6.25,1300,41,0,0,337,0,0
19213,4,5,3.58,1200,-96,1,0,,,
19214,3,6,2.58,1200,-29,0,0,-29,0,0
19215,,,7.5,1200,-2,0,0,,,
19216,2,2,2.83,1200,-35,0,0,-50,1,0
19217,,,8.58,1200,5,0,0,2,0,0
19218,3,6,6.5,1100,32,0,0,-35,0,0
19219,3,6,2.25,1300,-86,0,0,-117,0,0
19220,,,2.75,1200,-48,0,0,,,
19221,2,1,2.91,1200,-5,0,0,-9,0,0
19222,,,3.5,1200,-79,0,0,,,
19223,3,6,1.91,1300,-8,0,0,370,1,0
19224,5,7,19.16,1300,-107,0,0,-144,0,0
19225,5,4,20.08,1200,564,0,0,385,0,0
19226,5,9,5.91,1200,10,0,0,-5,0,0
19227,3,6,2.91,1200,-32,0,0,-27,0,0
19228,3,6,4.16,1200,-56,0,0,-57,0,0
19229,6,5,6.75,1200,3,0,0,55,0,0
19230,5,9,15.25,1200,1433,0,0,1478,0,0
19231,4,2,3.83,1200,-17,0,0,23,0,0
19232,2,6,14.58,1300,-119,0,0,-171,0,0
19233,,,7.66,1200,320,0,0,,,
19234,5,4,34.83,1200,-35,0,0,-63,0,0
19235,6,1,14.58,1200,-31,0,0,-24,0,0
19236,,,12.5,1200,-7,1,0,,,
19237,5,9,9.08,1200,113,0,0,-12,0,0
19238,,,1.33,1200,-20,0,0,2,1,0
19239,,,11.5,1200,664,0,0,448,0,0
19240,,,2.66,1200,-45,0,0,,,
19241,,3,7.33,1200,-29,1,0,-29,0,0
19242,4,7,0.66,1300,-18,1,0,-20,1,1
19243,2,6,7.91,1200,-43,0,0,10,0,0
19244,4,9,10.41,1200,331,0,0,231,0,0
19245,6,3,3.91,1200,-21,1,0,-7,1,0
19246,2,6,9.58,1200,-48,1,1,-57,1,1
19247,6,8,26.5,1300,-82,0,0,-15,1,0
19248,4,6,4.75,1200,-16,1,0,11,1,0
19249,3,5,15.66,1300,34,0,0,-74,0,0
19250,7,6,6.91,1200,0,0,0,12,0,0
19251,,,5.41,1200,13,0,0,-3,0,0
19252,3,6,6.91,1200,141,1,0,-20,1,0
19253,,,3.08,1200,212,1,0,,,
19254,4,9,10.5,1200,-55,0,0,-37,0,0
19255,3,9,9.58,1200,100,1,0,231,1,0
19256,4,6,19.08,1200,-49,0,0,-47,0,0
19257,4,7,8.58,1200,135,0,0,59,0,0
19258,5,9,22.08,1200,159,0,0,95,0,0
19259,,,0.16,1200,14,0,0,13,0,0
19260,4,6,6.08,1200,68,0,0,70,0,0
19261,4,3,20.25,1200,-17,0,0,,,
19262,,1,8.5,1300,310,0,0,253,0,0
19263,,,5.58,1200,-21,0,0,,,
19264,7,5,8.5,1300,-124,0,0,-72,0,0
19265,5,7,16.75,1300,-114,0,0,-102,0,0
19266,5,6,3.83,1200,10,0,0,13,0,0
19267,3,8,5.91,1200,313,0,0,289,0,0
19268,2,9,7.16,1200,163,1,0,237,1,0
19269,3,6,14.33,1200,75,0,0,124,1,0
19270,2,7,5,1200,-52,0,0,-18,0,0
19271,3,5,1.83,1100,-35,0,0,-40,0,0
19272,7,9,7.25,1200,-20,0,0,72,0,0
19273,3,9,7.08,1200,604,0,0,626,0,0
19274,6,9,0.91,1200,271,0,0,,,
19275,5,6,10.5,1200,-60,0,0,10,0,0
19276,,,4.58,1200,-76,0,0,-20,0,0
19277,4,5,3.83,1200,-29,0,0,-29,0,0
19278,5,6,17.25,1200,-20,0,0,-47,0,0
19279,2,9,7,1200,-78,1,0,-136,1,0
19280,3,7,12.41,1300,-58,0,0,-16,0,0
19281,5,5,3.91,1200,594,0,0,496,0,0
19282,6,4,5,1200,13,0,0,-22,0,0
19283,7,7,9,1200,514,0,0,536,0,0
19284,5,5,1.16,1200,-4,0,0,,,
19285,4,7,9.75,1200,317,1,1,317,0,0
19286,,,4.33,1200,-28,0,0,-25,0,0
19287,2,9,7.58,1200,-65,0,0,-101,0,0
19288,3,5,3.75,1200,72,1,0,-72,1,0
19289,6,8,5.41,1200,-55,0,0,,,
19290,2,7,2.58,1200,-25,0,0,-39,0,0
19291,,,7.33,1200,-62,1,0,-39,1,0
19292,2,7,13.16,1200,184,0,0,,,
19293,,,31,1100,-67,0,0,-12,0,0
19294,6,4,34.16,1100,-78,0,0,-58,0,0
19295,,,3.25,1200,-41,0,0,-3,1,0
19296,4,7,9.16,1200,243,0,0,235,0,0
19297,,,1.66,1300,-31,0,0,,,
19298,4,6,10.75,1200,-48,0,0,165,0,0
19299,4,9,16.66,1200,-79,1,0,-68,1,0
19300,2,3,9.33,1200,-154,0,0,-130,1,0
19301,4,5,3,1300,-31,0,0,-31,0,0
19302,,,6.33,1200,-179,1,0,233,1,0
19303,5,8,8.58,1200,706,0,0,18,0,0
19304,3,6,12,1200,21,0,0,31,0,0
19305,,,2.25,1200,3,1,1,59,1,1
19306,3,3,11.5,1200,315,0,0,339,1,0
19307,6,9,5.08,1200,492,0,0,495,0,0
19308,4,4,6.25,1300,-180,0,0,-126,0,0
19309,,,1.5,1200,94,0,0,,,
19310,4,3,2.66,1200,443,0,0,1104,0,0
19311,3,7,2,1300,711,0,0,1757,0,0
19312,,,6.58,1100,-21,0,0,,,
19313,3,5,3.58,1200,150,0,0,107,0,0
19314,4,7,12.16,1200,-23,0,0,-4,0,0
19315,4,8,18.58,1200,1173,1,0,1083,1,0
19316,4,6,13.58,1300,210,1,0,132,1,0
19317,,,2,1100,178,0,0,113,0,0
19318,5,9,4.41,1200,9,1,0,-10,1,0
19319,4,9,3.33,1200,-88,0,0,226,0,0
19320,3,5,7.75,1200,86,0,0,86,0,0
19321,,6,19.83,1300,-114,0,0,,,
19322,2,3,7.33,1200,-136,0,0,-102,0,0
19323,,,1.08,1300,461,0,0,456,0,0
19324,,,1.08,1300,17,0,0,,,
19325,3,6,12.41,1200,143,0,0,142,0,0
19326,6,5,27,1200,253,0,0,199,0,0
19327,4,5,9.16,1200,25,0,0,-34,0,0
19328,,,13.33,1200,11,0,0,8,0,0
19329,,,17.5,1200,140,0,0,6,0,0
19330,,,4.33,1200,-13,0,0,,,
19331,2,,4.5,1200,983,0,0,161,0,0
19332,3,7,0.83,1200,-7,0,0,12,0,0
19333,7,7,3.41,1200,288,0,0,,,
19334,6,9,14.83,1200,362,0,0,1247,0,0
19335,,,8.41,1200,-46,0,0,-44,0,0
19336,3,9,6.33,1200,472,1,0,942,0,0
19337,3,7,7.91,1200,-174,0,0,-15,0,0
19338,,,4.5,1300,-1,0,0,,,
19339,5,4,31.25,1200,38,0,0,18,0,0
19340,6,9,5.08,1200,-73,0,0,-65,0,0
19341,,,1.08,1200,88,0,0,195,0,0
19342,5,4,11.5,1200,1459,0,0,1427,0,0
19343,7,8,10.16,1200,486,0,0,406,0,0
19344,,,8.16,1200,-26,0,0,-28,0,0
19345,4,7,17.91,1200,126,0,0,277,0,0
19346,2,4,2.58,1100,114,0,0,6,0,0
19347,7,3,24.08,1200,172,0,0,167,0,0
19348,,,26,1200,-24,0,0,0,0,0
19349,2,1,5.75,1200,-26,0,0,,,
19350,4,9,13,1200,584,1,0,652,1,0
19351,,,1.91,1200,-25,0,0,,,
19352,,,7.33,1300,-21,0,0,-96,0,0
19353,5,4,23.5,1100,-128,0,0,-68,0,0
19354,,,7.5,1200,106,0,0,1900,0,0
19355,2,9,5.5,1200,180,0,0,202,0,0
19356,5,6,20.08,1100,98,0,0,-146,0,0
19357,6,5,10,1300,173,0,0,211,0,0
19358,,,14.08,1200,-13,0,0,,,
19359,3,5,13.41,1200,465,0,0,357,1,0
19360,5,7,15.16,1300,-43,0,0,-5,0,0
19361,6,1,28.41,1200,160,0,0,121,0,0
19362,4,6,9.16,1100,12,1,0,-13,1,0
19363,,,11.5,1200,14,0,0,,,
19364,5,6,5.58,1200,-3,0,0,,,
19365,3,5,11.5,1300,-98,0,0,-45,0,0
19366,6,4,9.25,1300,1,0,0,995,0,0
19367,4,6,26.25,1200,-116,0,0,-139,0,0
19368,,,12.75,1200,-70,0,0,,,
19369,5,3,18.66,1200,327,1,0,108,1,0
19370,4,6,1.66,1300,39,0,0,229,0,0
19371,,8,5.75,1200,233,0,0,206,0,0
19372,7,2,27.08,1100,-74,0,0,52,0,0
19373,4,7,21.25,1300,-60,0,0,-32,0,0
19374,,,4.08,1200,-40,0,0,62,0,0
19375,7,3,20.75,1200,56,0,0,186,0,0
19376,5,7,30.08,1200,-53,0,0,-52,0,0
19377,7,6,30.16,1200,-28,0,0,-9,0,0
19378,3,6,12.25,1200,247,0,0,459,1,0
19379,3,2,19.16,1200,9,0,0,80,0,0
19380,4,8,19.75,1200,59,1,0,,,
19381,2,1,13.33,1200,29,1,0,269,1,0
19382,2,2,8.16,1200,-18,0,0,-53,0,0
19383,,,9.58,1100,-40,0,0,-36,0,0
19384,4,3,11.66,1100,-38,0,0,-115,0,0
19385,2,7,2.41,1200,-104,0,0,-85,0,0
19386,4,7,24.5,1200,66,0,0,124,0,0
19387,5,4,7.83,1200,-14,0,0,40,0,0
19388,2,3,5.08,1200,50,0,0,164,0,0
19389,4,4,11.75,1200,44,0,0,28,0,0
19390,,,29.08,1200,114,0,0,100,0,0
19391,3,9,1.83,1200,-128,0,0,-118,1,0
19392,7,5,27.75,1200,151,0,0,295,0,0
19393,,,5.5,1100,233,0,0,373,0,0
19394,,,35.66,1100,-135,0,0,-162,0,0
19395,2,6,2.41,1200,47,0,0,57,0,0
19396,3,6,7.16,1100,-29,0,0,-1,0,0
19397,3,5,4.75,1200,325,0,0,239,0,0
19398,,,0.91,1200,-27,0,0,,,
19399,,,0.33,1300,13,0,0,,,
19400,,,2.5,1100,-56,0,0,-56,0,0
19401,3,6,8,1200,17,0,0,-1,0,0
19402,7,,7.58,1200,-45,0,0,,,
19403,6,4,5.66,1200,-59,0,0,-46,0,0
19404,,,4.5,1200,-20,0,0,-20,0,0
19405,3,9,10.5,1200,453,0,0,1029,0,0
19406,4,6,5.5,1200,-7,0,0,-7,0,0
19407,5,5,34.75,1300,298,0,0,457,0,0
19408,3,6,8.75,1200,62,0,0,163,0,0
19409,4,9,9.5,1200,156,0,0,,,
19410,4,5,7.66,1300,-125,0,0,-33,1,0
19411,,,3.25,1200,70,0,0,211,0,0
19412,5,8,7.5,1200,73,0,0,236,0,0
19413,3,7,7.5,1100,-39,0,0,-11,0,0
19414,4,9,26.5,1200,-34,0,0,165,1,0
19415,,,1.58,1200,-53,0,0,,,
19416,,,10.75,1200,36,0,0,,,
19417,3,8,19.16,1200,-2,0,0,-2,0,0
19418,,,29,1300,-50,0,0,74,0,0
19419,4,7,0.91,1200,13,0,0,9,0,0
19420,,,0.75,1200,-63,0,0,-28,0,0
19421,3,7,10.33,1200,86,0,0,61,0,0
19422,6,7,15.66,1200,110,1,0,404,1,0
19423,4,9,15.75,1200,696,0,0,648,0,0
19424,,,33.5,1300,-98,0,0,68,0,0
19425,4,9,11,1200,-2,0,0,-2,0,0
19426,3,6,1.25,1300,-1,0,0,-17,0,0
19427,4,9,21.41,1200,842,0,0,761,0,0
19428,1,3,7.91,1200,-13,1,0,,,
19429,2,6,8.16,1200,-1,0,0,-33,0,0
19430,5,4,30.33,1300,-18,0,0,-5,0,0
19431,,,3.5,1200,314,0,0,,,
19432,,,22.33,1200,-60,1,0,,,
19433,,,15.66,1200,56,0,0,147,0,0
19434,4,9,12.41,1200,64,0,0,-15,0,0
19435,4,9,4.91,1200,397,0,0,465,0,0
19436,,,5.83,1300,-13,0,0,,,
19437,,,6.66,1200,274,0,0,219,0,0
19438,4,9,20.75,1200,1088,0,0,860,0,0
19439,,,3.5,1200,7,0,0,27,0,0
19440,5,2,7.83,1200,-50,0,0,-82,0,0
19441,5,6,7.75,1200,222,0,0,142,0,0
19442,3,6,4.75,1200,244,0,0,223,0,0
19443,7,2,13.91,1200,1167,0,0,1085,0,0
19444,,,1.25,1200,-21,0,0,,,
19445,3,6,6.75,1200,792,0,0,773,0,0
19446,3,6,7.5,1200,385,0,0,386,0,0
19447,3,1,1.83,1200,-52,0,0,-169,0,0
19448,7,3,30.83,1200,292,0,0,283,0,0
19449,,,3.66,1300,-30,0,0,-37,1,0
19450,4,6,11.41,1200,249,0,0,399,0,0
19451,2,2,6.83,1200,-23,1,0,-61,1,0
19452,,,2,1200,1,0,0,,,
19453,3,4,4.75,1300,-106,0,0,-106,1,0
19454,4,9,16.16,1200,-53,0,0,-62,1,0
19455,,,0.33,1300,-23,0,0,,,
19456,,,11,1200,618,0,0,643,0,0
19457,3,,2.41,1200,-19,0,0,-15,0,0
19458,,6,30.66,1100,23,0,0,-39,0,0
19459,,,10.25,1200,-55,0,0,-25,0,0
19460,3,6,0.91,1200,189,1,0,151,1,0
19461,2,6,0.91,1200,-116,0,0,-118,0,0
19462,,,1.91,1200,2,0,0,,,
19463,,,3.83,1200,201,0,0,,,
19464,1,2,7.58,1200,30,1,1,,,
19465,,,2.91,1200,-15,0,0,1,1,1
19466,,,0.75,1100,-16,0,0,,,
19467,4,9,14.83,1200,472,1,0,493,1,0
19468,3,6,4.83,1200,34,0,0,35,0,0
19469,,,4.58,1200,333,0,0,-28,0,0
19470,,,4.25,1200,-28,0,0,-28,0,0
19471,4,4,10.41,1200,297,0,0,380,1,1
19472,,1,1.58,1200,-8,1,0,-7,0,0
19473,5,4,33.08,1100,-108,0,0,-25,0,0
19474,7,6,4.33,1200,111,0,0,236,0,0
19475,3,6,4.91,1200,361,0,0,33,0,0
19476,3,8,9.41,1200,-31,0,0,-34,0,0
19477,,,30.25,1200,-170,0,0,,,
19478,4,9,6.75,1200,698,0,0,1157,0,0
19479,2,7,3.75,1200,127,0,0,213,0,0
19480,3,7,22.83,1300,-3,0,0,-8,0,0
19481,4,8,3.16,1200,968,0,0,1033,0,0
19482,,,6.08,1200,-27,0,0,,,
19483,,,21.66,1300,-64,0,0,,,
19484,3,7,2.16,1100,84,0,0,79,0,0
19485,5,6,8.5,1200,335,0,0,244,0,0
19486,4,8,7.83,1200,-24,0,0,-20,1,0
19487,2,9,4.25,1200,-48,0,0,0,0,0
19488,4,6,25.25,1200,779,0,0,126,1,0
19489,4,8,3.58,1300,-18,1,0,-31,1,0
19490,7,1,21.75,1200,133,0,0,123,0,0
19491,,,3.75,1200,-102,0,0,-121,0,0
19492,4,6,3,1200,-33,1,0,-26,1,0
19493,,,34.33,1100,336,0,0,639,0,0
19494,,,18.83,1300,-126,0,0,-96,0,0
19495,3,6,0.33,1100,16,0,0,28,0,0
19496,5,3,8.83,1200,39,0,0,-57,1,0
19497,2,3,28.25,1200,-13,0,0,208,1,0
19498,3,9,9.08,1200,186,0,0,,,
19499,4,6,2.41,1200,-16,0,0,-21,0,0
